timestamp_ms,bus_raw,bus_voltage_v,current_raw,current_ma,power_raw,power_mw,target,standby_mode
363743,3884,4.855,794,79.4,154,385,M5StackUnitCam,minimal
365543,3885,4.85625,772,77.2,150,375,M5StackUnitCam,minimal
366543,3839,4.79875,1797,179.7,345,862.5,M5StackUnitCam,minimal
367543,3849,4.81125,1727,172.7,332,830,M5StackUnitCam,minimal
368543,3851,4.81375,1625,162.5,313,782.5,M5StackUnitCam,minimal
369543,3854,4.8175,1535,153.5,296,740,M5StackUnitCam,minimal
370543,3847,4.80875,1762,176.2,339,847.5,M5StackUnitCam,minimal
371543,3864,4.83,1316,131.6,254,635,M5StackUnitCam,minimal
372544,3861,4.82625,1384,138.4,267,667.5,M5StackUnitCam,minimal
373543,3863,4.82875,1318,131.8,254,635,M5StackUnitCam,minimal
374543,3862,4.8275,1314,131.4,254,635,M5StackUnitCam,minimal
375543,3863,4.82875,1312,131.2,253,632.5,M5StackUnitCam,minimal
376543,3864,4.83,1316,131.6,254,635,M5StackUnitCam,minimal
377543,3863,4.82875,1318,131.8,254,635,M5StackUnitCam,minimal
378543,3860,4.825,1319,131.9,255,637.5,M5StackUnitCam,minimal
379543,3863,4.82875,1317,131.7,254,635,M5StackUnitCam,minimal
380543,3864,4.83,1321,132.1,255,637.5,M5StackUnitCam,minimal
381543,3865,4.83125,1319,131.9,255,637.5,M5StackUnitCam,minimal
382543,3864,4.83,1318,131.8,255,637.5,M5StackUnitCam,minimal
383544,3861,4.82625,1315,131.5,254,635,M5StackUnitCam,minimal
384543,3863,4.82875,1314,131.4,254,635,M5StackUnitCam,minimal
385544,3864,4.83,1315,131.5,254,635,M5StackUnitCam,minimal
386543,3863,4.82875,1324,132.4,256,640,M5StackUnitCam,minimal
387543,3861,4.82625,1314,131.4,254,635,M5StackUnitCam,minimal
388544,3857,4.82125,1314,131.4,253,632.5,M5StackUnitCam,minimal
389543,3864,4.83,1317,131.7,254,635,M5StackUnitCam,minimal
390543,3864,4.83,1316,131.6,254,635,M5StackUnitCam,minimal
391543,3861,4.82625,1318,131.8,255,637.5,M5StackUnitCam,minimal
392543,3862,4.8275,1334,133.4,258,645,M5StackUnitCam,minimal
393543,3908,4.885,235,23.5,46,115,M5StackUnitCam,minimal
394543,3907,4.88375,235,23.5,46,115,M5StackUnitCam,minimal
395543,3908,4.885,235,23.5,46,115,M5StackUnitCam,minimal
396543,3906,4.8825,235,23.5,46,115,M5StackUnitCam,minimal
397543,3904,4.88,235,23.5,46,115,M5StackUnitCam,minimal
398544,3907,4.88375,235,23.5,46,115,M5StackUnitCam,minimal
399543,3906,4.8825,234,23.4,46,115,M5StackUnitCam,minimal
400543,3906,4.8825,235,23.5,46,115,M5StackUnitCam,minimal
401543,3908,4.885,235,23.5,46,115,M5StackUnitCam,minimal
402544,3908,4.885,235,23.5,46,115,M5StackUnitCam,minimal
403545,3908,4.885,235,23.5,46,115,M5StackUnitCam,minimal
404553,3908,4.885,235,23.5,46,115,M5StackUnitCam,minimal
405553,3906,4.8825,235,23.5,46,115,M5StackUnitCam,minimal
406553,3904,4.88,235,23.5,46,115,M5StackUnitCam,minimal
407553,3908,4.885,235,23.5,46,115,M5StackUnitCam,minimal
408553,3908,4.885,235,23.5,46,115,M5StackUnitCam,minimal
409553,3905,4.88125,235,23.5,46,115,M5StackUnitCam,minimal
410553,3904,4.88,234,23.4,46,115,M5StackUnitCam,minimal
411553,3895,4.86875,235,23.5,46,115,M5StackUnitCam,minimal
412553,3907,4.88375,235,23.5,46,115,M5StackUnitCam,minimal
413553,3908,4.885,235,23.5,46,115,M5StackUnitCam,minimal
414553,3907,4.88375,235,23.5,46,115,M5StackUnitCam,minimal
415553,3896,4.87,235,23.5,46,115,M5StackUnitCam,minimal
416553,3908,4.885,235,23.5,46,115,M5StackUnitCam,minimal
417553,3907,4.88375,234,23.4,46,115,M5StackUnitCam,minimal
418553,3905,4.88125,233,23.3,46,115,M5StackUnitCam,minimal
419553,3905,4.88125,234,23.4,46,115,M5StackUnitCam,minimal
420553,3886,4.8575,234,23.4,46,115,M5StackUnitCam,minimal
421553,3906,4.8825,234,23.4,46,115,M5StackUnitCam,minimal
422553,3905,4.88125,233,23.3,46,115,M5StackUnitCam,minimal
423553,3905,4.88125,233,23.3,46,115,M5StackUnitCam,minimal
467553,3909,4.88625,210,21,41,102.5,M5StackUnitCam,minimal
527553,3909,4.88625,193,19.3,38,95,M5StackUnitCam,minimal
576353,3909,4.88625,190,19,38,95,M5StackUnitCam,minimal
576753,3908,4.885,189,18.9,37,92.5,M5StackUnitCam,minimal
577753,3910,4.8875,189,18.9,37,92.5,M5StackUnitCam,minimal
578753,3910,4.8875,189,18.9,37,92.5,M5StackUnitCam,minimal
579753,3910,4.8875,189,18.9,37,92.5,M5StackUnitCam,minimal
580753,3909,4.88625,189,18.9,37,92.5,M5StackUnitCam,minimal
581753,3910,4.8875,189,18.9,37,92.5,M5StackUnitCam,minimal
